Area,Item,Year,Production_tonnes,Area_ha,Yield_t_per_ha
Kazakhstan,Cherries,2022,337.0,484.0,0.6962809917355371
Kazakhstan,Cherries,2022,337.0,484.0,0.6962809917355371
Kazakhstan,Cherries,2023,284.1,432.0,0.657638888888889
Kazakhstan,Cherries,2023,284.1,432.0,0.657638888888889
Kazakhstan,"Chick peas, dry",2013,25000.0,31800.0,0.7861635220125787
Kazakhstan,"Chick peas, dry",2013,25000.0,31800.0,0.7861635220125787
Kazakhstan,"Chick peas, dry",2014,4700.0,10818.0,0.4344610833795526
Kazakhstan,"Chick peas, dry",2014,4700.0,10818.0,0.4344610833795526
Kazakhstan,"Chick peas, dry",2015,1435.0,3954.0,0.3629236216489631
Kazakhstan,"Chick peas, dry",2015,1435.0,3954.0,0.3629236216489631
Kazakhstan,"Chick peas, dry",2016,3487.0,4111.0,0.8482121138409147
Kazakhstan,"Chick peas, dry",2016,3487.0,4111.0,0.8482121138409147
Kazakhstan,"Chick peas, dry",2017,6676.0,10705.0,0.623633815973844
Kazakhstan,"Chick peas, dry",2017,6676.0,10705.0,0.623633815973844
Kazakhstan,"Chick peas, dry",2018,15900.0,24470.0,0.6497752349816102
Kazakhstan,"Chick peas, dry",2018,15900.0,24470.0,0.6497752349816102
Kazakhstan,"Chick peas, dry",2019,8773.8,18051.0,0.486056174173176
Kazakhstan,"Chick peas, dry",2019,8773.8,18051.0,0.486056174173176
Kazakhstan,"Chick peas, dry",2020,6640.9,10611.0,0.6258505324663085
Kazakhstan,"Chick peas, dry",2020,6640.9,10611.0,0.6258505324663085
Kazakhstan,"Chick peas, dry",2021,7238.6,10990.0,0.658653321201092
Kazakhstan,"Chick peas, dry",2021,7238.6,10990.0,0.658653321201092
Kazakhstan,"Chick peas, dry",2022,9487.3,11570.0,0.819991356957649
Kazakhstan,"Chick peas, dry",2022,9487.3,11570.0,0.819991356957649
Kazakhstan,"Chick peas, dry",2023,6999.1,7737.0,0.9046271164534058
Kazakhstan,"Chick peas, dry",2023,6999.1,7737.0,0.9046271164534058
Kazakhstan,Chicory roots,2015,2933.6,99.0,29.63232323232323
Kazakhstan,Chicory roots,2015,2933.6,99.0,29.63232323232323
Kazakhstan,Chicory roots,2016,2935.1,100.0,29.351
Kazakhstan,Chicory roots,2016,2935.1,100.0,29.351
Kazakhstan,Chicory roots,2017,2907.2,99.0,29.365656565656565
Kazakhstan,Chicory roots,2017,2907.2,99.0,29.365656565656565
Kazakhstan,Chicory roots,2018,2866.7,97.0,29.55360824742268
Kazakhstan,Chicory roots,2018,2866.7,97.0,29.55360824742268
Kazakhstan,Chicory roots,2019,2880.5,98.0,29.392857142857142
Kazakhstan,Chicory roots,2019,2880.5,98.0,29.392857142857142
Kazakhstan,Chicory roots,2020,2922.9,98.0,29.825510204081635
Kazakhstan,Chicory roots,2020,2922.9,98.0,29.825510204081635
Kazakhstan,Chicory roots,2021,2955.6,99.0,29.854545454545455
Kazakhstan,Chicory roots,2021,2955.6,99.0,29.854545454545455
Kazakhstan,Chicory roots,2022,2950.2,99.0,29.799999999999997
Kazakhstan,Chicory roots,2022,2950.2,99.0,29.799999999999997
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2013,398.9,194.0,2.056185567010309
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2013,398.9,194.0,2.056185567010309
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2014,400.0,190.0,2.1052631578947367
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2014,400.0,190.0,2.1052631578947367
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2015,407.4,192.0,2.1218749999999997
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2015,407.4,192.0,2.1218749999999997
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,418.0,195.0,2.1435897435897435
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,418.0,195.0,2.1435897435897435
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,427.9,197.0,2.1720812182741116
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,427.9,197.0,2.1720812182741116
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,437.9,199.0,2.200502512562814
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,437.9,199.0,2.200502512562814
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,447.9,202.0,2.2173267326732673
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,447.9,202.0,2.2173267326732673
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,437.9,200.0,2.1895
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,437.9,200.0,2.1895
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,441.2,201.0,2.1950248756218906
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,441.2,201.0,2.1950248756218906
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,442.3,201.0,2.200497512437811
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,442.3,201.0,2.200497512437811
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,440.5,200.0,2.2025
Kazakhstan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,440.5,200.0,2.2025
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,162795.6,8138.0,20.00437453919882
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,162795.6,8138.0,20.00437453919882
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,174174.0,8539.0,20.397470429792715
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,174174.0,8539.0,20.397470429792715
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,182570.0,8749.0,20.867527717453424
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,182570.0,8749.0,20.867527717453424
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,199800.0,9831.0,20.323466585291424
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,199800.0,9831.0,20.323466585291424
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,203177.0,9615.0,21.131253250130005
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,203177.0,9615.0,21.131253250130005
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,226037.2,10217.0,22.123637075462465
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,226037.2,10217.0,22.123637075462465
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,213910.3,9595.0,22.2939343408025
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,213910.3,9595.0,22.2939343408025
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,227547.7,9776.0,23.276155891980363
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,227547.7,9776.0,23.276155891980363
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,236851.9,9990.0,23.708898898898898
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,236851.9,9990.0,23.708898898898898
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,320658.7,12777.0,25.096556312123347
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,320658.7,12777.0,25.096556312123347
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,327423.7,12816.0,25.548041510611736
Kazakhstan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,327423.7,12816.0,25.548041510611736
Kazakhstan,Cucumbers and gherkins,2013,356845.0,16387.0,21.776103008482334
Kazakhstan,Cucumbers and gherkins,2013,356845.0,16387.0,21.776103008482334
Kazakhstan,Cucumbers and gherkins,2014,395402.0,17659.0,22.390962115635087
Kazakhstan,Cucumbers and gherkins,2014,395402.0,17659.0,22.390962115635087
Kazakhstan,Cucumbers and gherkins,2015,396608.0,17809.0,22.270088157673086
Kazakhstan,Cucumbers and gherkins,2015,396608.0,17809.0,22.270088157673086
Kazakhstan,Cucumbers and gherkins,2016,404028.0,17762.0,22.74676275194235
Kazakhstan,Cucumbers and gherkins,2016,404028.0,17762.0,22.74676275194235
Kazakhstan,Cucumbers and gherkins,2017,409699.8,17761.0,23.067383593266143
Kazakhstan,Cucumbers and gherkins,2017,409699.8,17761.0,23.067383593266143
Kazakhstan,Cucumbers and gherkins,2018,460109.8,20120.0,22.86828031809145
Kazakhstan,Cucumbers and gherkins,2018,460109.8,20120.0,22.86828031809145
Kazakhstan,Cucumbers and gherkins,2019,494671.8,21048.0,23.50208095781072
Kazakhstan,Cucumbers and gherkins,2019,494671.8,21048.0,23.50208095781072
Kazakhstan,Cucumbers and gherkins,2020,537774.9,22078.0,24.357953618987228
Kazakhstan,Cucumbers and gherkins,2020,537774.9,22078.0,24.357953618987228
Kazakhstan,Cucumbers and gherkins,2021,582134.5,23191.0,25.101742055107586
Kazakhstan,Cucumbers and gherkins,2021,582134.5,23191.0,25.101742055107586
Kazakhstan,Cucumbers and gherkins,2022,568748.1,22970.0,24.76047453199826
Kazakhstan,Cucumbers and gherkins,2022,568748.1,22970.0,24.76047453199826
Kazakhstan,Cucumbers and gherkins,2023,547632.5,21928.0,24.974119846771252
Kazakhstan,Cucumbers and gherkins,2023,547632.5,21928.0,24.974119846771252
Kazakhstan,Eggplants (aubergines),2013,75645.4,3652.0,20.713417305585978
Kazakhstan,Eggplants (aubergines),2013,75645.4,3652.0,20.713417305585978
Kazakhstan,Eggplants (aubergines),2014,76838.0,3606.0,21.308374930671103
Kazakhstan,Eggplants (aubergines),2014,76838.0,3606.0,21.308374930671103
Kazakhstan,Eggplants (aubergines),2015,84254.0,3896.0,21.62577002053388
Kazakhstan,Eggplants (aubergines),2015,84254.0,3896.0,21.62577002053388
Kazakhstan,Eggplants (aubergines),2016,83325.0,3785.0,22.01453104359313
Kazakhstan,Eggplants (aubergines),2016,83325.0,3785.0,22.01453104359313
Kazakhstan,Eggplants (aubergines),2017,85635.0,3935.0,21.76238881829733
Kazakhstan,Eggplants (aubergines),2017,85635.0,3935.0,21.76238881829733
Kazakhstan,Eggplants (aubergines),2018,95232.6,4213.0,22.604462378352718
Kazakhstan,Eggplants (aubergines),2018,95232.6,4213.0,22.604462378352718
Kazakhstan,Eggplants (aubergines),2019,108064.8,4812.0,22.457356608478804
Kazakhstan,Eggplants (aubergines),2019,108064.8,4812.0,22.457356608478804
Kazakhstan,Eggplants (aubergines),2020,125054.4,5121.0,24.4199179847686
Kazakhstan,Eggplants (aubergines),2020,125054.4,5121.0,24.4199179847686
Kazakhstan,Eggplants (aubergines),2021,128413.2,5451.0,23.55773252614199
Kazakhstan,Eggplants (aubergines),2021,128413.2,5451.0,23.55773252614199
Kazakhstan,Eggplants (aubergines),2022,125192.8,5316.0,23.550188111361926
Kazakhstan,Eggplants (aubergines),2022,125192.8,5316.0,23.550188111361926
Kazakhstan,Eggplants (aubergines),2023,130758.5,5454.0,23.974789145581227
Kazakhstan,Eggplants (aubergines),2023,130758.5,5454.0,23.974789145581227
Kazakhstan,Grapes,2013,68050.0,13900.0,4.89568345323741
Kazakhstan,Grapes,2013,68050.0,13900.0,4.89568345323741
Kazakhstan,Grapes,2014,70327.0,14597.0,4.817907789271768
Kazakhstan,Grapes,2014,70327.0,14597.0,4.817907789271768
Kazakhstan,Grapes,2015,63401.0,14616.0,4.337780514504653
Kazakhstan,Grapes,2015,63401.0,14616.0,4.337780514504653
Kazakhstan,Grapes,2016,75041.0,14550.0,5.1574570446735395
Kazakhstan,Grapes,2016,75041.0,14550.0,5.1574570446735395
Kazakhstan,Grapes,2017,81223.0,14742.0,5.509632342965676
Kazakhstan,Grapes,2017,81223.0,14742.0,5.509632342965676
Kazakhstan,Grapes,2018,88546.5,14402.0,6.148208582141369
Kazakhstan,Grapes,2018,88546.5,14402.0,6.148208582141369
Kazakhstan,Grapes,2019,90404.6,14587.0,6.197614314115309
Kazakhstan,Grapes,2019,90404.6,14587.0,6.197614314115309
Kazakhstan,Grapes,2020,95061.0,14545.0,6.535647988999656
Kazakhstan,Grapes,2020,95061.0,14545.0,6.535647988999656
Kazakhstan,Grapes,2021,87035.2,12626.0,6.893331221289403
Kazakhstan,Grapes,2021,87035.2,12626.0,6.893331221289403
Kazakhstan,Grapes,2022,82727.5,12865.0,6.430431403031481
Kazakhstan,Grapes,2022,82727.5,12865.0,6.430431403031481
Kazakhstan,Grapes,2023,63501.7,10744.0,5.910433730454207
Kazakhstan,Grapes,2023,63501.7,10744.0,5.910433730454207
Kazakhstan,Green corn (maize),2013,500.0,20.0,25.0
Kazakhstan,Green corn (maize),2013,500.0,20.0,25.0
Kazakhstan,Green corn (maize),2014,800.0,32.0,25.0
Kazakhstan,Green corn (maize),2014,800.0,32.0,25.0
Kazakhstan,Green corn (maize),2015,1000.0,39.0,25.641025641025642
Kazakhstan,Green corn (maize),2015,1000.0,39.0,25.641025641025642
Kazakhstan,Green corn (maize),2016,766.7,31.0,24.73225806451613
Kazakhstan,Green corn (maize),2016,766.7,31.0,24.73225806451613
Kazakhstan,Green corn (maize),2017,855.6,34.0,25.16470588235294
Kazakhstan,Green corn (maize),2017,855.6,34.0,25.16470588235294
Kazakhstan,Green corn (maize),2018,901.1,34.0,26.50294117647059
Kazakhstan,Green corn (maize),2018,901.1,34.0,26.50294117647059
Kazakhstan,Green corn (maize),2019,841.1,33.0,25.48787878787879
Kazakhstan,Green corn (maize),2019,841.1,33.0,25.48787878787879
Kazakhstan,Green corn (maize),2020,865.9,34.0,25.46764705882353
Kazakhstan,Green corn (maize),2020,865.9,34.0,25.46764705882353
Kazakhstan,Green corn (maize),2021,869.4,33.0,26.345454545454544
Kazakhstan,Green corn (maize),2021,869.4,33.0,26.345454545454544
Kazakhstan,Green corn (maize),2022,858.8,33.0,26.024242424242424
Kazakhstan,Green corn (maize),2022,858.8,33.0,26.024242424242424
Kazakhstan,Green corn (maize),2023,864.7,33.0,26.203030303030303
Kazakhstan,Green corn (maize),2023,864.7,33.0,26.203030303030303
Kazakhstan,Green garlic,2013,26270.0,1400.0,18.764285714285716
Kazakhstan,Green garlic,2013,26270.0,1400.0,18.764285714285716
Kazakhstan,Green garlic,2014,31857.0,1528.0,20.848821989528794
Kazakhstan,Green garlic,2014,31857.0,1528.0,20.848821989528794
Kazakhstan,Green garlic,2015,27594.0,1338.0,20.623318385650226
Kazakhstan,Green garlic,2015,27594.0,1338.0,20.623318385650226
Kazakhstan,Green garlic,2016,33481.0,1720.0,19.465697674418603
Kazakhstan,Green garlic,2016,33481.0,1720.0,19.465697674418603
Kazakhstan,Green garlic,2017,38830.8,2002.0,19.396003996003998
Kazakhstan,Green garlic,2017,38830.8,2002.0,19.396003996003998
Kazakhstan,Green garlic,2018,44880.5,2260.0,19.85862831858407
Kazakhstan,Green garlic,2018,44880.5,2260.0,19.85862831858407
Kazakhstan,Green garlic,2019,49125.3,2311.0,21.25716140199048
Kazakhstan,Green garlic,2019,49125.3,2311.0,21.25716140199048
Kazakhstan,Green garlic,2020,49221.9,2287.0,21.522474857892437
Kazakhstan,Green garlic,2020,49221.9,2287.0,21.522474857892437
Kazakhstan,Green garlic,2021,52164.6,2358.0,22.12239185750636
Kazakhstan,Green garlic,2021,52164.6,2358.0,22.12239185750636
Kazakhstan,Green garlic,2022,61894.5,2692.0,22.992013372956908
Kazakhstan,Green garlic,2022,61894.5,2692.0,22.992013372956908
Kazakhstan,Green garlic,2023,64815.5,2688.0,24.112909226190474
Kazakhstan,Green garlic,2023,64815.5,2688.0,24.112909226190474
Kazakhstan,"Groundnuts, excluding shelled",2013,30.0,100.0,0.3
Kazakhstan,"Groundnuts, excluding shelled",2013,30.0,100.0,0.3
Kazakhstan,"Groundnuts, excluding shelled",2014,8.0,4.0,2.0
Kazakhstan,"Groundnuts, excluding shelled",2014,8.0,4.0,2.0
Kazakhstan,"Groundnuts, excluding shelled",2015,16.7,10.0,1.67
Kazakhstan,"Groundnuts, excluding shelled",2015,16.7,10.0,1.67
Kazakhstan,"Groundnuts, excluding shelled",2016,18.2,38.0,0.4789473684210526
Kazakhstan,"Groundnuts, excluding shelled",2016,18.2,38.0,0.4789473684210526
Kazakhstan,"Groundnuts, excluding shelled",2017,14.3,17.0,0.8411764705882353
Kazakhstan,"Groundnuts, excluding shelled",2017,14.3,17.0,0.8411764705882353
Kazakhstan,"Groundnuts, excluding shelled",2018,16.5,22.0,0.75
Kazakhstan,"Groundnuts, excluding shelled",2018,16.5,22.0,0.75
Kazakhstan,"Groundnuts, excluding shelled",2019,16.3,26.0,0.6269230769230769
Kazakhstan,"Groundnuts, excluding shelled",2019,16.3,26.0,0.6269230769230769
Kazakhstan,"Groundnuts, excluding shelled",2020,15.7,22.0,0.7136363636363636
Kazakhstan,"Groundnuts, excluding shelled",2020,15.7,22.0,0.7136363636363636
Kazakhstan,"Groundnuts, excluding shelled",2021,16.2,23.0,0.7043478260869565
Kazakhstan,"Groundnuts, excluding shelled",2021,16.2,23.0,0.7043478260869565
Kazakhstan,"Groundnuts, excluding shelled",2022,16.1,23.0,0.7000000000000001
Kazakhstan,"Groundnuts, excluding shelled",2022,16.1,23.0,0.7000000000000001
Kazakhstan,"Groundnuts, excluding shelled",2023,16.0,23.0,0.6956521739130435
Kazakhstan,"Groundnuts, excluding shelled",2023,16.0,23.0,0.6956521739130435
Kazakhstan,Leeks and other alliaceous vegetables,2013,51400.0,2200.0,23.363636363636363
Kazakhstan,Leeks and other alliaceous vegetables,2013,51400.0,2200.0,23.363636363636363
Kazakhstan,Leeks and other alliaceous vegetables,2014,106200.0,4399.0,24.141850420550124
Kazakhstan,Leeks and other alliaceous vegetables,2014,106200.0,4399.0,24.141850420550124
Kazakhstan,Leeks and other alliaceous vegetables,2015,100600.0,4087.0,24.614631759236605
Kazakhstan,Leeks and other alliaceous vegetables,2015,100600.0,4087.0,24.614631759236605
Kazakhstan,Leeks and other alliaceous vegetables,2016,86066.7,3562.0,24.162464907355417
Kazakhstan,Leeks and other alliaceous vegetables,2016,86066.7,3562.0,24.162464907355417
Kazakhstan,Leeks and other alliaceous vegetables,2017,97622.2,4016.0,24.308316733067727
Kazakhstan,Leeks and other alliaceous vegetables,2017,97622.2,4016.0,24.308316733067727
Kazakhstan,Leeks and other alliaceous vegetables,2018,94763.0,3888.0,24.373199588477366
Kazakhstan,Leeks and other alliaceous vegetables,2018,94763.0,3888.0,24.373199588477366
Kazakhstan,Leeks and other alliaceous vegetables,2019,92817.3,3822.0,24.285007849293564
Kazakhstan,Leeks and other alliaceous vegetables,2019,92817.3,3822.0,24.285007849293564
Kazakhstan,Leeks and other alliaceous vegetables,2020,95067.5,3909.0,24.320158608339728
Kazakhstan,Leeks and other alliaceous vegetables,2020,95067.5,3909.0,24.320158608339728
Kazakhstan,Leeks and other alliaceous vegetables,2021,94215.9,3873.0,24.326336173508906
Kazakhstan,Leeks and other alliaceous vegetables,2021,94215.9,3873.0,24.326336173508906
Kazakhstan,Leeks and other alliaceous vegetables,2022,94033.6,3868.0,24.310651499482937
Kazakhstan,Leeks and other alliaceous vegetables,2022,94033.6,3868.0,24.310651499482937
Kazakhstan,Leeks and other alliaceous vegetables,2023,94439.0,3883.0,24.32114344578934
Kazakhstan,Leeks and other alliaceous vegetables,2023,94439.0,3883.0,24.32114344578934
Kazakhstan,"Lentils, dry",2013,6000.0,5485.0,1.0938924339106655
Kazakhstan,"Lentils, dry",2013,6000.0,5485.0,1.0938924339106655
Kazakhstan,"Lentils, dry",2014,7818.0,7449.0,1.049536850583971
Kazakhstan,"Lentils, dry",2014,7818.0,7449.0,1.049536850583971
Kazakhstan,"Lentils, dry",2015,41091.0,38044.0,1.080091473031227
Kazakhstan,"Lentils, dry",2015,41091.0,38044.0,1.080091473031227
Kazakhstan,"Lentils, dry",2016,139724.0,103966.0,1.3439393647923359
Kazakhstan,"Lentils, dry",2016,139724.0,103966.0,1.3439393647923359
Kazakhstan,"Lentils, dry",2017,313156.0,330528.0,0.9474416690870365
Kazakhstan,"Lentils, dry",2017,313156.0,330528.0,0.9474416690870365
Kazakhstan,"Lentils, dry",2018,253552.0,294574.0,0.8607412738395106
Kazakhstan,"Lentils, dry",2018,253552.0,294574.0,0.8607412738395106
Kazakhstan,"Lentils, dry",2019,75386.1,101937.0,0.7395361841137174
Kazakhstan,"Lentils, dry",2019,75386.1,101937.0,0.7395361841137174
Kazakhstan,"Lentils, dry",2020,51069.4,61265.0,0.8335819799232841
Kazakhstan,"Lentils, dry",2020,51069.4,61265.0,0.8335819799232841
Kazakhstan,"Lentils, dry",2021,55506.9,72116.0,0.7696891119862445
Kazakhstan,"Lentils, dry",2021,55506.9,72116.0,0.7696891119862445
Kazakhstan,"Lentils, dry",2022,145942.2,143287.0,1.0185306413003274
Kazakhstan,"Lentils, dry",2022,145942.2,143287.0,1.0185306413003274
Kazakhstan,"Lentils, dry",2023,192884.5,225181.0,0.8565753771410555
Kazakhstan,"Lentils, dry",2023,192884.5,225181.0,0.8565753771410555
Kazakhstan,Linseed,2013,295021.3,384338.0,0.7676089795960847
Kazakhstan,Linseed,2013,295021.3,384338.0,0.7676089795960847
Kazakhstan,Linseed,2014,419957.0,556152.0,0.7551119118514363
Kazakhstan,Linseed,2014,419957.0,556152.0,0.7551119118514363
Kazakhstan,Linseed,2015,491389.0,622545.0,0.7893228601948453
Kazakhstan,Linseed,2015,491389.0,622545.0,0.7893228601948453
Kazakhstan,Linseed,2016,561771.0,633615.0,0.8866125328472337
Kazakhstan,Linseed,2016,561771.0,633615.0,0.8866125328472337
Kazakhstan,Linseed,2017,683338.0,858657.0,0.7958218473732818
Kazakhstan,Linseed,2017,683338.0,858657.0,0.7958218473732818
Kazakhstan,Linseed,2018,933532.9,1076891.0,0.8668777991458746
Kazakhstan,Linseed,2018,933532.9,1076891.0,0.8668777991458746
Kazakhstan,Linseed,2019,1007244.1,1245038.0,0.8090067130481158
Kazakhstan,Linseed,2019,1007244.1,1245038.0,0.8090067130481158
Kazakhstan,Linseed,2020,1058247.0,1342518.0,0.7882553530008536
Kazakhstan,Linseed,2020,1058247.0,1342518.0,0.7882553530008536
Kazakhstan,Linseed,2021,775568.1,1366068.0,0.5677375504001265
Kazakhstan,Linseed,2021,775568.1,1366068.0,0.5677375504001265
Kazakhstan,Linseed,2022,845642.2,1345157.0,0.6286568779703782
Kazakhstan,Linseed,2022,845642.2,1345157.0,0.6286568779703782
Kazakhstan,Linseed,2023,361696.8,726097.0,0.49813840299574297
Kazakhstan,Linseed,2023,361696.8,726097.0,0.49813840299574297
Kazakhstan,Maize (corn),2013,569262.2,107857.0,5.277934672761155
Kazakhstan,Maize (corn),2013,569262.2,107857.0,5.277934672761155
Kazakhstan,Maize (corn),2014,663994.0,125710.0,5.28195052104049
Kazakhstan,Maize (corn),2014,663994.0,125710.0,5.28195052104049
Kazakhstan,Maize (corn),2015,734092.6,137737.0,5.329668861671156
Kazakhstan,Maize (corn),2015,734092.6,137737.0,5.329668861671156
Kazakhstan,Maize (corn),2016,762360.0,135116.0,5.6422629444329315
Kazakhstan,Maize (corn),2016,762360.0,135116.0,5.6422629444329315
Kazakhstan,Maize (corn),2017,784695.0,136677.0,5.741236638205404
Kazakhstan,Maize (corn),2017,784695.0,136677.0,5.741236638205404
Kazakhstan,Maize (corn),2018,862094.0,150062.0,5.744918766909677
Kazakhstan,Maize (corn),2018,862094.0,150062.0,5.744918766909677
Kazakhstan,Maize (corn),2019,895978.2,156280.0,5.73315971333504
Kazakhstan,Maize (corn),2019,895978.2,156280.0,5.73315971333504
Kazakhstan,Maize (corn),2020,958106.5,162812.0,5.884741296710316
Kazakhstan,Maize (corn),2020,958106.5,162812.0,5.884741296710316
Kazakhstan,Maize (corn),2021,1129508.5,188703.0,5.985641457740471
Kazakhstan,Maize (corn),2021,1129508.5,188703.0,5.985641457740471
Kazakhstan,Maize (corn),2022,1098041.4,189271.0,5.801424412614716
Kazakhstan,Maize (corn),2022,1098041.4,189271.0,5.801424412614716
Kazakhstan,Maize (corn),2023,1189083.0,190376.0,6.245971130814809
Kazakhstan,Maize (corn),2023,1189083.0,190376.0,6.245971130814809
Kazakhstan,Millet,2013,54453.2,54229.0,1.0041343192756642
Kazakhstan,Millet,2013,54453.2,54229.0,1.0041343192756642
Kazakhstan,Millet,2014,27251.2,43139.0,0.6317068082245764
Kazakhstan,Millet,2014,27251.2,43139.0,0.6317068082245764
Kazakhstan,Millet,2015,34674.0,43903.0,0.7897865749493201
Kazakhstan,Millet,2015,34674.0,43903.0,0.7897865749493201
Kazakhstan,Millet,2016,61161.0,55819.0,1.0957021802612015
Kazakhstan,Millet,2016,61161.0,55819.0,1.0957021802612015
Kazakhstan,Millet,2017,37935.0,40853.0,0.928573177000465
Kazakhstan,Millet,2017,37935.0,40853.0,0.928573177000465
Kazakhstan,Millet,2018,40237.1,43420.0,0.9266950713956702
Kazakhstan,Millet,2018,40237.1,43420.0,0.9266950713956702
Kazakhstan,Millet,2019,42616.6,50906.0,0.8371626134443877
Kazakhstan,Millet,2019,42616.6,50906.0,0.8371626134443877
Kazakhstan,Millet,2020,39852.2,50504.0,0.7890899730714398
Kazakhstan,Millet,2020,39852.2,50504.0,0.7890899730714398
Kazakhstan,Millet,2021,35825.1,38158.0,0.9388620996907594
Kazakhstan,Millet,2021,35825.1,38158.0,0.9388620996907594
Kazakhstan,Millet,2022,37174.3,38822.0,0.9575575704497451
Kazakhstan,Millet,2022,37174.3,38822.0,0.9575575704497451
Kazakhstan,Millet,2023,35070.0,42174.0,0.8315549864845639
Kazakhstan,Millet,2023,35070.0,42174.0,0.8315549864845639
Kazakhstan,Mustard seed,2013,8423.9,23335.0,0.3609985001071352
Kazakhstan,Mustard seed,2013,8423.9,23335.0,0.3609985001071352
Kazakhstan,Mustard seed,2014,16198.0,39141.0,0.41383715285761735
Kazakhstan,Mustard seed,2014,16198.0,39141.0,0.41383715285761735
Kazakhstan,Mustard seed,2015,11491.0,27676.0,0.41519728284434165
Kazakhstan,Mustard seed,2015,11491.0,27676.0,0.41519728284434165
Kazakhstan,Mustard seed,2016,7389.0,17787.0,0.41541575307809075
Kazakhstan,Mustard seed,2016,7389.0,17787.0,0.41541575307809075
Kazakhstan,Mustard seed,2017,15121.0,22322.0,0.6774034584714631
Kazakhstan,Mustard seed,2017,15121.0,22322.0,0.6774034584714631
Kazakhstan,Mustard seed,2018,45694.5,76207.0,0.5996102720222551
Kazakhstan,Mustard seed,2018,45694.5,76207.0,0.5996102720222551
Kazakhstan,Mustard seed,2019,12829.4,39860.0,0.32186151530356244
Kazakhstan,Mustard seed,2019,12829.4,39860.0,0.32186151530356244
Kazakhstan,Mustard seed,2020,10735.4,16816.0,0.6384039010466223
Kazakhstan,Mustard seed,2020,10735.4,16816.0,0.6384039010466223
Kazakhstan,Mustard seed,2021,8418.6,16112.0,0.5225049652432969
